,screen_name,name,verified,created_at,age,age_days,url,description,links,follower_count,follower_rank,avg_new_followers_per_day,favourites_count,favorites_users,avg_likes_last_50,avg_rt_last_50,user_mentions_last_50
15,juani_martinez,Juan,True,2010-05-10 06:52:23+00:00,4326 days 22:33:29.093279,4326,,"#NFT Collector & Crypto Promoter 📈 | Daily Giveaways | #ETH #Solana #BTC #Avax | Antes era actor, ahora recolecto JPGS! 🖼️",[],162734,3,37.61766065649561,7396,"['ChainWarsgg', 'FantasyRealmStu', 'FlowerFamNFT', 'KoolKidzArcade', 'Breach_GG', 'HydroBlockchain', 'DeFi_Horse', 'CropBytes', 'funkyfrens', 'flipcity_nft', 'MetaManor', 'HouseOfFinns', 'DiveWallet', 'PikasterNFT', '_skateboardkong', 'MetagreysNFT', 'DopeVoyage', 'WastedWhales', 'nxtg3nz', 'core_nodes', 'SolRobos', 'AdorableHeroes', 'jiggy_studio', 'MDJClubNFT', 'BullishNodeNFT', 'ENCTR_Official', 'btc_bulldog', 'TurtleMetaverse', 'SlylyFoxes', 'PeeingCalvin', 'TheTulipDAO', 'lumiere_nfts', 'cryptohans_club', 'Izanagi_Token', 'DpadFinance', 'cuteboxclub', 'FitScrypt', 'HelloAnimverse', 'BoredBootsNFT', 'Infomatix_io', 'EthOdyssey', 'BoredApeYugaC', 'NFTChubbyCat', 'ultramineapy', 'PrimoToken', 'MemeTowers', 'NomadExiles', 'groprotocol', 'SolZuki']",0.1,0.0,"['TrollzSpaceClub', 'WastedWhales', 'SiegeQuest', 'MetaBotsP2E', 'Breach_GG', 'TurtleMetaverse', 'FunkyPlanetsNFT', 'fastfoodoodles', 'FlowerFamNFT', 'TheSolDenNFTs', 'HempinPodcast', 'planicaNFT', 'FantasyRealmStu', 'animefiendsnft', 'core_nodes', 'CrackedOctopusC', 'KindnessForSoul', 'hypemansionclub', 'AdorableHeroes', 'MetagreysNFT', 'UltraPigsNFT', 'AneroVerse', 'otterssquadron', 'MichaelBarns14', 'SOLPIXELS1', 'HydroBlockchain', 'MetavaultDAO', 'MadGoblinsNFT', 'DeFIRE_org', 'gjackcalls', 'HedgehogsHappy', 'KoolKidzArcade', 'HelloAnimverse', 'DopeVoyage', 'WSO_NFT', 'MetaverseAvenue', 'ChainWarsgg', 'kyonnmechagirl', 'nxtg3nz', 'MythicalMallard', 'UtmostCorgiNFT', 'ShadowQuest_NFT', 'GhostCatsClub', 'PurpleOrangeNFT', 'HouseOfFinns', 'CropBytes', 'DeFi_Horse', '_skateboardkong', 'KriptoKrazed', 'MinterTeam']"
16,wagmiboo,Wagmiboo,False,2022-02-19 06:14:37+00:00,23 days 23:11:15.910473,23,,"Always Hunting Hidden Gems.
Defi | NFTs | Nodes | P2E | Meta |

Honest Reviews.
Good or Bad, Always DYOR. NFA.

My tweet investments: https://t.co/aFzHobUpxw",['https://t.co/aFzHobUpxw'],368,0,16.0,93,"['onlyupc', 'ManiaJPEGger', 'andredaister', 'BambooSyndicate', 'CryptoaaService', 'alexjsallan', 'CryptoM2C1', 'NanoGaming23', 'evilcupcake9', 'bamboochakalaka', 'HM_Primus', 'cakedegen', '0xwes_1613', 'NodesFTW', 'Chickenbuts', 'shortbeard713', 'FN34980372', 'DarkforestNodes', 'Coffee_isomer', 'UkaleleCrypto', 'nihalsaleem_', 'crypto_tinn', 'bayarpinjol100', 'surinuki2', 'mnp_hodl', 'RebaseMan', 'mejairz1234', 'JohnnyxSasaki', 'OhmieStronghodl', 'endoftheworxdd8', 'AMDeFiNFT', 'rizkiberkah121', 'AndrenaMartnez1', 'FantomFDN', 'crypticMagesh', 'SteveVanLaan', 'CryptoPhoenix16', 'VerseNode', 'LionYield', 'taluvias', 'Mercurian_4020', 'cryptozaddy007', 'On_In_To', 'Halbz3']",5.94,6.24,"['DarkforestNodes', 'core_nodes', 'spellfireccg', 'CryptoaaService', 'HiNeighbours', 'FantomFDN', 'KarutiNFT', 'andredaister', 'DazaiCrypto', 'BigCueNFT', 'onlyupc', 'WyndBlast', 'UkaleleCrypto', 'HordeTweets', 'ShmoneyPandaNFT', 'StrongSpartaNFT']"
17,nicolasmaiques,Nicolas Maiques,True,2010-02-21 01:05:20+00:00,4405 days 04:20:33.571060,4405,https://t.co/fD3Sc7RMFV,🎬 Actor & Cantante 🎙️ 🔔 Crypto Promotions 📩 Marketing Manager  ⭐️#BSC 🎭 La Bomba - Sab 22:30 🎥 La Lechuga | Chicos Catolicos |Dispuestos a todo,[],99125,2,22.50283768444949,36768,"['TheLazyPandaC', 'enjinstarter', 'influencerpoker', 'quidd', 'usebraintrust', 'penguinkarts', 'BitRivals', 'OfficialSSLazio', 'FCPorto', 'SerieA', 'theattackwagon', 'letsgetnewmoney', 'Snow_punkz', 'genopets', 'SpintopNetwork', 'defiyield_app', 'goldfinch_fi', '5ireChain', 'oly_sport', 'KimojiNft', 'MetaclubSociety', 'CalaxyApp', 'maxo_speed', 'Boar_War_NFT', 'enrex_crypto', 'InfiniteLaunch', 'vegas_nft_club', 'Legend_LFW', 'TheLuchamasks', 'AstarKevin', 'OldCyrus84', 'MinesOfDalarnia', 'alex_artov', 'ser_oz_kan', 'gulcin_koseoglu', 'PlanetPicture93', 'ACTLIKEU_KNOWME', 'SKDcrewNFT', '2024_nick', 'Nelium_Art', 'book_of_eli_nft', 'MrDeer_NFT', 'thesolorover09', 'milamila0509']",14.06,17.82,"['defiyield_app', 'BNBShiba', 'Oiggroup', 'ZBScapital', 'oly_sport', 'tabtraderpro', 'CryptomeriaCap', 'auroraisnear', 'genopets', 'VegaswapAMM', 'BitRivals', 'InfiniteLaunch', 'maxcryptodiffer', 'SynapseNetwork_', 'theattackwagon', 'xdefi_wallet', 'Block_pix', 'SynapseVentures', 'pocketarena', 'A_gutierro', 'SpintopNetwork', 'Colizeumcom', 'wicrypt', 'enrex_crypto', 'NFTCastleDef', 'DrapiaOfficial', 'Millionstarter1', 'LgtbiC', 'beta_finance', 'Meridian_Cap', 'nekocoinbsc', 'CryptoDiffer', 'matrixswap', 'iamvukasin', 'IPCTmarket', 'defactor_', 'devpost', 'ElemonGame', 'HelloShopNEXT', 'enjinstarter', 'MinesOfDalarnia', 'spumeio', 'routerprotocol', 'CalaxyApp', 'value_ack', 'BombayCoin', 'Dogeon_Official', 'GirnasCapital', 'dci_crypto', 'avalancheavax', 'CATO_Gamefi', 'gopartyparrot', 'B1rav', 'badkidclub_nft', 'PlayTimeRaiders', 'Crypto_ZeroFi', 'f2nft', 'traderjoexyz', 'LockNess_BSC', 'numbersprotocol', 'amyfinance', 'creo_engine', 'TempusFinance', 'heroes_td', 'FinastraFS', '9DNFT', 'KalyPay', '5ireChain']"
18,saraharrisons,Sarah💎,False,2010-02-02 14:31:07+00:00,4423 days 14:54:47.290917,4423,,CRYPTO Investor📈 I #NFT Collector | Dm To Shill 💯 | Grow Your Business 💰| #BNB #DYOR #HODL #ETH #ADA #ADAX #SOL I Love dogs 🐶,[],123082,3,27.82771874293466,101635,"['TheMoonCarl', 'SoulRebornGame', 'BitcoinMagazine', 'binance', 'saylor', 'thenightrunners', 'cz_binance', 'bellasnfts', 'SwapdexO', 'VD_546', 'cryptosnake_en', 'CoinMarketCap', 'Clashofdragonz', 'astardegens', 'TaraBull808', 'metaspherehq', 'Ironapeclub', 'degencoinflip', 'allstarsclubnft', 'MunchiezNFT', 'b_fuzzygang', 'RigersNFT', 'flagmonkez', 'PerkyPikaNFT', 'WackyGhostNFT', 'GargoyleNFT', 'PillNft', 'MetaPopit', 'wofnft', 'desolateNFT']",349.7083333333333,1119.7916666666667,"['saylor', 'SwapdexO', 'Entrepreneur', 'WhiteBit', 'thenovatar', 'TheMoonCarl', 'MrsCheems', 'Microverse_', 'cz_binance', 'NextShib', 'BitcoinMagazine', 'thenightrunners', 'Shopperoo_com', 'binance', 'cryptosnake_en', 'BackstageBks', 'DaoStarter', 'SnowDefiFinance', 'AbeatsGame', 'bellasnfts', 'VD_546', 'freakedpiggies', 'SoulRebornGame']"
19,rodrigo_hodl,Rodrigo Heralzate 💎,False,2010-10-01 18:22:29+00:00,4182 days 11:03:25.983315,4182,https://t.co/NBgJ2bDlWx,"Crypto fanatic 💎 Moonshot spotter 🚀 DYOR! DM for promo / marketing
#BNB #AVAX #SOLANA #BSC",[],2423046,4,579.3988522238163,13837,"['VandalShibaCoin', 'jhenaaaa17', 'ayokayaraya', 'dhadhamooo24_', 'Gentawin', 'WINNER198720', 'askandanava', 'Ulinnuha2020', 'RheizsyaLyeka', 'SuryaWa53908319', 'Hanathewinner', 'Yum50517496', 'fetymaudya', 'happyriego', 'ash_gupta16', 'liquidxtoken', 'Cryptocrossing_', 'crazycrzpto', 'kibajoker', 'rodrigo_hodl', 'MetaGamingGuild', 'synesis_one', 'OfficiallySHD', 'PolymarketHQ', 'chain_web', 'GamersGuildXYZ', 'KingFlokiToken']",569.46,824.64,"['rodrigo_hodl', 'DaoDoge_bsc', 'HainoRuler', 'thenovatar', 'joinmetavatars', 'Fabricrypto', 'HeroInfinityETH', 'chaincorn', 'MetaTubeWorld', 'SolidProof_io', 'Iris_token', 'AsraCityDAO', 'heroinfinitynft', 'Bushido_Society', 'NetVRk1', 'SusanFloyd_', 'AscendNodeClub', 'MartiansVs', 'ClarissaYorke', 'meta_split', 'ZoroToken', 'kusunokitoken', 'UkraineUADao', 'landlord_token', 'fairy_swap', 'Saveukr_Dao', 'KCCOfficialTW']"
20,TheCryptoDoc1,CryptoDoc,False,2020-05-14 15:22:24+00:00,669 days 14:03:31.942207,669,https://t.co/uGSOQyAFrI,𝑰𝒏𝒗𝒆𝒔𝒕𝒐𝒓 💰 | 𝑮𝒆𝒎 𝒉𝒖𝒏𝒕𝒆𝒓 🔎                          NFT Collector 💼 | Low/Mid cap Gems 💎 | Always DYOR | #RKTN | #ETH | #AVAX,[],84598,2,126.45440956651719,7293,"['jeroba84', 'thierrybaudet', 'Tradingsniper6', 'TheCryptoDoc1', 'scot53385357', 'VasVaschain', 'MasterRiggerNC', 'AlphaPad1', 'CharminBillyBoy', 'MaartenMijwaart', 'DPAW013', 'the_lonereader', 'CheemsHorse', 'uNFTw1', 'FlocksRobert', 'NFTFishin', 'abhinavtyagi84', 'FL_Token', 'GrimaceHodler', 'memetechbenji', 'Thegeneral45', 'Domka0919', 'CryptoGemsNinja', 'YoCryptoRocco', 'VoltInuOfficial', 'LizzieCryptex', 'Unclelonnie_', 'pcgoon_', 'lancr32', 'lorcrypto91', 'emra_household', 'vrijzijnnu', 'nono_r1374', 'JumperWave', 'Odin99U', 'KingDoggoXRP']",85.52,85.18,"['KardiaChain', 'MEXC_Global', 'Altcoin_Mark', 'XTexchange', 'ADTX18', 'busd_meta', 'PancakeSwap', 'krakenfx', 'GollumsGems', 'MMCrypto', 'Biankfinancial', 'gate_io', 'Bitcoinsensus', 'MiloInu', 'BNBCHAIN', 'FatApeCalls', 'Coin_Bigcoin', 'elftokenbsc', 'rocket_token', 'FantomFDN', 'TheCryptoDoc1', 'LBank_Exchange', 'bitcoolcrypto', 'TheCryptoLark', 'Krypto_masters', 'MrBigWhaleREAL', 'coinbase', 'moonwalkersMW', 'nekocoinbsc', 'news_of_bsc', 'cz_binance', 'BUSDBuffet', 'BscRun', 'Hotbit_news', 'cryptojumanji', '_hamster_coin', 'CostantinoXyz', 'GainsShark', 'MetaKongBSC', 'lancr32', 'Odin99U', 'FreedomCatcoin', 'lynch_mn', 'BSCGemsAlert', 'sekuyaofficial', 'CryptoGemsNinja', 'maryam638707911', 'elonmusk', 'kucoincom', 'Belon_io', 'Zinja_ETH', 'Definews_Info', 'Bobatama', 'ReySantoscrypto', 'BinanceCoin', 'VoidWalkers21', 'bsc_daily', 'Mahdirazavi2012', 'ar280793', 'the_lonereader', 'bitgertbrise', 'DnDmetaverse', 'coingecko', 'BOREMON_BSC']"
21,GemsFinderr,Crypto Gems Finder 💎,False,2019-05-16 13:24:13+00:00,1033 days 16:01:43.657392,1033,https://t.co/jMolpdqkpW,#Crypto fanatic looking for new gems 🔍 Not financial advice - DYOR! DM FOR PROMO 📩 | #BSC #ETH #MemeCoins #AVAX #FTM #SOLANA #Metaverse,[],66390,2,64.26911907066795,466,"['GemsFinderr', 'Ralvero', 'MeowC_Official', 'MetaTwerk', 'R43536536', 'KibaInuToMars', 'HuobiGlobal', 'BabyFlokiGem', 'M9NSTRMATRIX', 'coin_ledger_', 'kibajoker', 'flokibear1', 'shufflebar1', 'Bigwinsya_cityx', 'Thaitanium156', 'BSCGemAlert', 'InformationDig3', 'ShumoOfficial', 'HAMBURGLARBSC', 'cz_binance', 'AltCryptoGems', 'Altcoin_Mark', 'K86537899K', 'sonkies3', 'TommyHumphreys6', 'NokuOfficial', 'McDonalds', 'CheemsInu', 'OfficeDonut']",82.64,39.94,"['KibaInuToMars', 'GemsFinderr', 'CometCalls', 'MeowC_Official', 'binance', 'ChinaPumpWXC', 'DeepakDMC5']"
22,Madcryptico,MadCryptico,False,2014-11-28 18:41:27+00:00,2663 days 10:44:30.335233,2663,,LA Based #crypto #investor,[],72790,2,27.333834021779946,964,"['treyshotme', 'marvin_gain', 'cryptonathan1', 'JackLoop66', 'Madcryptico', 'soficlark88', 'FinanceChainge', 'SayedTanvirAhm3', 'Vladysl11730254', 'Makanai100', 'SimonNFT6', 'nofake_lofyo', 'lapache31', 'DCorso1999', 'decryptmedia', '_Alan_Le', 'happyhoodiesnft', 'wileylaw2', 'gauravrajsachan', 'tamerkayadan', 'MonarchAB', 'GersainZavala', 'Bundu_Links', 'Ruezao', 'Abzy645', 'ElCadisimo', 'jefe_dt_boy']",0.7111111111111111,3.8,"['nomspace_nom', 'Cronosphere_', 'AnimalLeague', 'butchanarchy', 'MetaGoons', 'Kelios13', 'LeaKram59684205', 'colabella28', 'davincifn_', 'johnword21', 'HolyVerseNFT', 'SolanaKiddo', '3landersNFT', 'FinanceChainge', 'ksh2151', 'Makanai100', 'cryptonathan1', 'xubaokou1', 'decryptmedia', 'StarlightNFT', 'KingZeroKiller', 'Karilin0125', 'AaveAave', 'CBrewther', 'TheseusX_Nfts', 'DeHorizonfun', 'DiscoverXnft', 'MMFcrypto', 'Wecandothatyeah', 'happyhoodiesnft', 'eimolad', 'nofake_lofyo', 'AfiaBrigaz', 'marvin_gain', 'sartoshi_nft', 'CryptoHipposNFT', 'BabyDogeCoin', 'NFTGalIery', 'binance', 'nftballoony', 'shanaka86', 'Shibtoken', 'CCrewNFT', 'CCB_Bridge', 'IIGIONFT', 'nftworldsNFT', 'SabianNFT', 'KanePromotes', 'DwarfKnightNft', 'useShortcut', 'WazirXIndia', 'Awhyte29', 'CroKingOfficial']"
23,ZinxEth,Zinx.eth | NFT Promoter,False,2014-11-23 22:03:35+00:00,2668 days 07:22:23.121313,2668,,I buy JPEGs in my spare time • Marketing & Promotions Manager • #ETH #SOL • DM for promo 🚀,[],66705,2,25.001874062968515,849,"['MetaTriads', 'EPICBEASTnft', 'retycoons', 'thelittleskulls', 'KamiTribe', 'embersnft', 'slimeballzclub', 'Bozumon', 'Nafwyd', 'RaiinmanETH', 'Trash_Panda_NFT', 'DegenHeroesNFT', 'CryptoPopBrand', 'Cruise__NFT', 'BoredApeYC', 'HungoverApesPC', 'DeadRejcts', 'SpecafiETH', 'nightjayNFT', 'KlocNFT', 'theassemblynft', 'jbturnmeup', 'PatPromoterNFT', 'TigerhoodNFT', 'xrtNFT', 'playtaunt', 'Kung_fu_Koalas', '0xTGC', 'PlantPalsGH', 'GoonzSol', 'CryptoOttersNFT', 'ZinxEth', 'boredapebot', 'ReaperzClub', 'TRONIXeth', 'RainBoyNFT', 'JohnRMoffitt', 'abboy4ever', 'MarEthr']",117.08163265306122,554.7551020408164,"['MetaSweepers', 'CubeHeadsNFT', 'loungeloversnft', 'KatanDAO_game', 'coffeeholicUWU', 'EPICBEASTnft', 'playtaunt', 'CarterFNL', 'KlocNFT', 'OniOriginClub', 'AAPnft', 'xrtNFT', 'Eren19075454', 'DeadRejcts', 'supersemplin', 'HYPER_SLOTHS', 'slimeballzclub', 'CryptoPopBrand', 'QuantumEraNFT', 'PlantPalsGH', 'sukiiyakiiiii', 'DODOMOONFT', 'DoadsBySemplin', 'OrangeCometNFT', 'nft_chunk', 'xiuperman_', 'ZinxEth', 'retycoons', 'Kung_fu_Koalas', 'ApeukiCo', 'HungoverApesPC', 'TigerhoodNFT', 'S__Saif__S', 'bluttles', 'embersnft', 'Trash_Panda_NFT', 'ChitaxjaimeWins', 'DegenHeroesNFT', 'KaiMojisNFT', 'zzzleepybui', 'menunft', 'BetooEU', 'simonsrafsim', 'RajSmart981', 'Nafwyd', 'solana', 'MetaTriads', '_AyumiiChan', 'Cruise__NFT', 'beemarkets', 'Bozumon', 'osmond_the']"
24,DrewCrypto101,DrewCrypto,False,2021-12-13 07:56:12+00:00,91 days 21:29:46.812711,91,,"Crypto Investor + Trader

Anything I say is not financial advice. Always do your own research.

Vouch: #DrewCrypto",[],26300,2,289.010989010989,133,"['crogramapp', 'Andrew92SG', 'goodso1992', 'Ajiihere', 'DogSocietyToken', 'dexynft', 'CrypGenix', 'crowfi_', 'elonmusk', 'CryptoLadyNinja', 'azzahro_isna', 'PICKawgemeluck', 'pengengwins2022', 'DrewCrypto101', 'imluckysoo', 'k1ngofcrypto', 'ranpromoter']",15.14,636.42,"['CoinEverest', 'polychainmon', 'thenovatar', 'imluckysoo', 'crogramapp', 'OjamuGlobal', 'CrypGenix', 'crowfi_', 'Exeedme', 'DrewCrypto101', 'dexynft', 'azzahro_isna', 'CapsCoin_io', 'Andrew92SG', 'CryptoLadyNinja', 'goodso1992', 'BlockVenture', 'HumanunityNft', 'capscoin']"
25,xravexbabyx,Bree Giordano ☽🌸☾,False,2014-11-21 04:43:57+00:00,2671 days 00:42:02.517461,2671,https://t.co/vujvN0AAfl,"Hi. I like fitness, art, & crypto. 💪🎨📈   
#SaitamaPixie #DOGE #SHIBA #TARP #YetiC #MandoX #CRO  🌸🐺💎      
Youtube: https://t.co/kLU8nJsilM",['https://t.co/kLU8nJsilM'],15458,2,5.787345563459379,44624,"['cryptojourneyrs', 'AuzsomeAustin', 'JakeGagain', 'Crypt0_Dr43ms', 'ChadReddings', 'Bdos', 'crytodiamond', 'LadyDi_Coca', 'hanthony503', 'Richie_Ricoh', 'JcThelate', 'Barrytheturtle1', 'moonwalkcoins', 'sweetsinner3', 'AshleyDCan', 'vinniejones007', 'SaitamaVision', 'Phrankie_Luna', 'KalAldenX', 'Cryptolodian', 'Monkeyf1sh', 'theempressebony', 'SAITACrypto', 'scardust_io', 'skintgeordie87', '4LTony', 'RobertE86485808', 'Vlad_The_CHAD', 'Z_Humphries', 'YetiCoinEth', 'cryptopfj', 'Cryptoman0110', 'JHarmsworth90', 'Alf_alf_a', 'HemingwayClint', 'BahmanBagheri11', 'Death2the_poets']",12.36,1.92,"['ChihiroInuETH', 'presidentshill', 'crypto__doll', 'KenniF_Simz', 'InuSaitama', 'Cryptobae0', 'crypticbehave', 'LizkevM', 'SineCera13', 'SaitaKanOnline', 'cryptojourneyrs', 'moonwalkcoins', 'tmc_mccarty', 'BoredAbeClub11', 'scardust_io', 'Shinjirotoken', 'HemingwayClint', 'MrsSaitama', 'trinapwhite', 'Cryptolodian', 'JHarmsworth90', 'AuzsomeAustin', 'Christi00695888', 'koko_kaye', 'LBank_Exchange', 'SmallLetter3', 'miltonterareum', 'CMcbitchen', 'ckhaab_it', 'davidgokhshtein', 'Lee_Saenz_', 'CaigerMatthew', 'greatjones19', 'JadeMontano10', 'iKyros', 'AshleyDCan', 'CryptoServidora', 'pb05031986', 'JcThelate', 'Z_Humphries', 'BeatSaber', 'WittmannEric', 'BahmanBagheri11', 'vern_crypto', 'Monkeyf1sh', 'DianasDen1', 'Kingjblove', 'thecryptoshopp', 'Danny_Zee_', 'SaitaInformer', 'AsmrPhan', 'eth_shiba', 'Bobatama', 'ball13', 'BarbaraInu1', 'Alf_alf_a', 'cryptoal3rt', 'terareum', 'BardonYoung', 'Shinjirobabe', 'RDPrice', 'JakeGagain', 'saitamabuilder1', 'Yourpop8', 'cmor8889', 'DrFamilyAllergy', 'Mandox_Gooos']"
26,DaCryptoWhale,Crypto Whale 🐳,False,2021-10-10 10:31:37+00:00,155 days 18:54:23.133082,155,,"Crypto has an overwhelming majority of youngsters in it today,But the young define the future ✌️
LOW CAP GEM FINDER! 💎
My tweets are #NFA, please #DYOR!",[],25369,2,163.67096774193547,51,"['BitcoinMagazine', 'WatcherGuru', 'OfficialTravlad', 'binance', 'syscoin', 'Blockworks_', 'cz_binance', 'BitcoinFear', 'Wincityxlucky', 'DaCryptoGems', 'DaCryptoGeneral', 'LiBZ42', 'BabyDogeCoin', 'CoinMarketCap', 'elonmusk', 'DatuBuk', 'Fiddleaboon', 'DaCryptoWhale']",22.82,174.94,"['OfficialTravlad', 'WatcherGuru', 'verified', 'BitcoinMagazine', 'DpadFinance', 'kadena_io', 'DaCryptoWhale', 'Bullieverse', 'MemeTowers', 'Blockworks_', 'binance']"
27,crypt0_stella,Crypto Stella,False,2021-07-04 20:43:58+00:00,253 days 08:42:02.742923,253,https://t.co/n6kKDPct8c,"Gem Hunter l Daily #Giveaways  l Crypto & Social Promoter I DM for promotion

#BNB #BTC #TRX #ETH #BSC #MATIC #crypto #NFT

Proofs - #StellaWins ♥",[],101780,3,402.29249011857706,1918,"['theluckiestchry', 'cryptojenus', 'chanafredella__', 'imjustfaiz', 'luckyriegomae', 'aa_lmao', 'luckymoonflower', 'pgnbbx', 'noona_february0', 'royalpantheremp', 'Bushido_Society', 'jaehyunncit127', 'CryptoPopBrand', 'pandoraa_x', 'theimnium', 'purple1107_', 'santioctaaa', 'usnmaria', 'SilabayIrene', 'missuwertyx', 'rainydaisyis', 'Neo_Phyxius', 'mannopop_', 'dreamerwincityx', 'oxsufecityx', 'pacitancityx_', 'brightsunwins_', 'mamahnay30', '0xiwant', 'ngenes_today', 'AdeliaSya2', 'pickbigwinah', 'vievie_girl21', 'humancat17']",42.354166666666664,524.3333333333334,"['jemitzu', 'Teguhardyansah2', 'j0xxlucky', 'uaenariego', 'metaskeletons', 'crypt0_stella', 'jenzenwin', 'Bang_Garr', 'Dusty59877727', 'kexlip', 'Matt_cryptoz', 'CryptoPopBrand', 'missuwertyx', 'yangyangsgang', 'Bushido_Society', 'safuuprotocol', 'purple1107_', 'mushkankp', 'pandoraa_x', 'C_2022wincityxx', 'silviarhy_', 'sk7kn1ght1x', 'theimnium', 'jaehyunncit127', 'holywaterxxd', 'givemebigwins', 'royalpantheremp', 'PrimeXBT', 'behype_nft', 'cocon3n3_']"
28,DailyCryptoGems,Daily Crypto Gems,False,2021-05-15 10:15:52+00:00,303 days 19:10:09.465050,303,https://t.co/xl32RUR0U3,💎 Crypto GEM Hunter 🔎 Daily Projects News & Featured Projects 🕹 NFT Enthusiast #BNB #Bitcoin #Eth Tweet is financial advice !,[],54638,2,180.32343234323432,5894,"['flokirun', 'kattycoin', 'lawrencecishere', 'sophiesishere', 'Bleufiofficial', 'ElvantisGame', 'bsc_daily', 'RapidMoonBSC', 'coinllectibles', '1goonrich', 'Monsta_Infinite', 'echo20200815']",79.68,110.96,"['MarsEcosystem', 'WalkingDeadBSC', 'WebooSwap', 'ElvantisGame', 'tgdaopad', 'MetaHousebsc', 'coinllectibles', 'ShibaChristmas', 'playersart', 'meta_rim', 'Monsta_Infinite', 'RapidMoonBSC', 'UraaaDoge', 'babyswap_bsc', 'DumboSocialFi']"
29,CryptoNftGemApe,Crypto NFT Gem Ape,False,2020-08-09 18:13:35+00:00,582 days 11:12:27.141138,582,,||Crypto Enthusiastic|| Crypto Gems|| & ||NFTs Promoter ||Shiller ||Gems Finder|| Let's take your to next 10X - 100X|| 🚀 #BTC #ETH #BNB #ALGO #Solana,[],26375,2,45.31786941580756,177,"['Cryptogeniusgem', 'LeadEdgeCrypto', 'cryptogeniusAnB', 'Ademolax247', 'Reza_newsted', 'Kryptogemfinder', 'Cryptonftgems', 'GaiaEliteClub', 'DryCakeSwap', 'DocumentingBTC', 'CryptoNostra']",27.74,10.78,"['myriagames', 'Cryptogeniusgem']"
30,CryptoMaxine,CryptoMaxine,False,2021-02-17 10:23:37+00:00,390 days 19:02:25.751169,390,,"💰🇫🇷 French crypto investor 👍🏻 Physiotherapist 🙌 Friendly, DM for collaborations, DYOR 💎 Gem hunter 📊 #BTC #BSC #Polygon #Fantom #AVAX",[],118627,3,304.1717948717949,1561,"['0xAM00R', 'GemsAndGoblins', 'Marvin_Inu', 'cubo_money', 'WSGToken', 'EthernityChain', 'tommywheelart', 'FrancePrimexbt', 'Multim1985', 'Arvind__crypto', 'CryptoGirlNFT_', 'etherstonesfi', 'ern_farm', 'lagaleriedesNFT', 'EarnElexir', 'youpokemyheart2', '0xnitin', 'myriagames', 'CryptoMaxine', 'StarkCrypto3']",215.84,512.42,"['PancakeSwap', 'loungeloversnft', 'FrancePrimexbt', 'Token_Traxx', 'EarnElexir', 'WSGToken', 'SynapseNetwork_', 'lagaleriedesNFT', 'Marvin_Inu', 'HeroInfinityETH', 'gamifigg', 'hongminh1094', 'etherstonesfi', 'tommywheelart', 'CryptoMaxine', 'CryptoCabri', 'lukamodric10', 'enjinstarter', 'EthernityChain', 'ssonnwwenn', 'GemsAndGoblins', 'QuickswapDEX', 'PlayTimeRaiders', 'CryptoGirlNFT_', 'Exorians', 'cubo_money', 'PrimeXBT', 'BinStarterio', 'BlackSharkNodes', 'Culprit_Studios']"
31,JewelCrypt0,JewelD'Shiller 💎,False,2011-04-29 19:04:11+00:00,3972 days 10:21:52.552167,3972,https://t.co/8uiDwwxm3o,Promo page | Project Shiller | #BNB #BTC #ETH #NFT #DEFI #SOLANA #GAMEFI 💎  Vouch : #iHeartJewel,[],310826,3,78.25427995971802,34,"['olikeuk', 'raifiorrela', 'JewelCrypt0', 'CompBrosCrypto', '0xiamnothuman_', 'GlazeCrypto', 'my_littleidea', 'hunter_cityxufe', '0xChaneL02', 'hobasthetics', 'swapleonicorn', 'lapakmakji', 'DappcentreDPC', 'mikkityche', 'KOOffenthu', 'mofassairhsn', 'NFTMETAPETS', 'ilovyut', 'ScottLEOWarrior', 'elonmusk']",154.10204081632654,1616.7755102040817,"['zelicer88', 'olikeuk', 'Crypto_Investe', 'CastelloCoin', 'Mf1gt3r', 'BoomBabiesNFT', '0mjenjenx', 'Teeird', 'crypto3_johnny', 'BiGwinner110110', 'Altmax8', 'edwardmazyy', 'CryptoMonaL', 'GlazeCrypto', 'SolidProof_io', 'cryptic_Lord1', 'LUCKYACHILL3S__', 'CDKToken', 'Crypt0Mastr_', 'play6up', 'raifiorrela', 'Paragenio', 'TFG_NFTS', 'widow_crypto', 'JewelCrypt0', 'torix_nft', 'AJ_Sinner', 'standagainstwar', 'bakanamanplz', 'myriagames', 'MetaTriads', 'SlothRoob']"
